seaSurveyName,seaNpdidSurvey,seaPolygonPointNumber,seaPolygonNSDeg,seaPolygonNSMin,seaPolygonNSSec,seaPolygonEWDeg,seaPolygonEWMin,seaPolygonEWSec,datesyncNPD
ST13455-2,7839,4,56,37,30.00,3,16,17.00,10.10.2017
ST13456,7799,1,61,11,7.50,2,8,53.70,10.10.2017
ST13456,7799,2,61,10,20.70,2,13,36.10,10.10.2017
ST13456,7799,3,61,3,38.20,2,8,52.40,10.10.2017
ST13456,7799,4,61,4,8.80,2,4,25.00,10.10.2017
ST13458UHPC,7893,1,59,15,37.00,5,34,11.00,10.10.2017
ST13458UHPC,7893,2,59,14,26.00,5,38,49.00,10.10.2017
ST13458UHPC,7893,3,59,1,15.00,5,24,13.00,10.10.2017
ST13458UHPC,7893,4,58,57,44.00,5,9,53.00,10.10.2017
ST13458UHPC,7893,5,58,49,3.00,2,29,21.00,10.10.2017
ST13458UHPC,7893,6,58,48,26.00,2,14,18.00,10.10.2017
ST13458UHPC,7893,7,58,50,36.00,2,3,15.00,10.10.2017
ST13458UHPC,7893,8,58,52,17.00,2,18,18.00,10.10.2017
ST13458UHPC,7893,9,59,0,58.00,5,0,5.00,10.10.2017
ST13458UHPC,7893,10,59,0,59.00,5,13,10.00,10.10.2017
ST13458UHPC,7893,11,59,14,28.00,5,27,46.00,10.10.2017
ST13458UHPC,7893,12,59,15,37.00,5,23,39.00,10.10.2017
ST13458UHPC,7893,13,59,15,37.00,5,34,11.00,10.10.2017
ST13459,7806,1,72,29,11.00,20,31,16.00,10.10.2017
ST13459,7806,2,72,27,11.00,20,43,15.00,10.10.2017
ST13459,7806,3,72,24,32.00,20,54,42.00,10.10.2017
ST13459,7806,4,71,13,41.00,25,2,27.00,10.10.2017
ST13459,7806,5,71,9,27.00,25,12,56.00,10.10.2017
ST13459,7806,6,71,2,8.00,25,11,31.00,10.10.2017
ST13459,7806,7,70,58,50.00,25,25,45.00,10.10.2017
ST13459,7806,8,70,55,40.00,25,38,26.00,10.10.2017
ST13459,7806,9,70,58,21.00,25,46,36.00,10.10.2017
ST13459,7806,10,70,56,33.00,25,52,45.00,10.10.2017
ST13459,7806,11,70,54,34.00,25,52,42.00,10.10.2017
ST13459,7806,12,70,55,13.00,25,31,52.00,10.10.2017
ST13459,7806,13,70,59,23.00,25,20,47.00,10.10.2017
ST13459,7806,14,70,59,29.00,25,14,27.00,10.10.2017
ST13459,7806,15,71,1,48.00,25,9,10.00,10.10.2017
ST13459,7806,16,71,13,4.00,25,1,12.00,10.10.2017
ST13459,7806,17,72,21,52.00,21,0,46.00,10.10.2017
ST13459,7806,18,72,25,27.00,20,45,48.00,10.10.2017
ST13459,7806,19,72,28,18.00,20,32,21.00,10.10.2017
ST13459,7806,20,71,12,53.00,23,30,5.00,10.10.2017
ST13459,7806,21,71,7,51.00,23,46,51.00,10.10.2017
ST13459,7806,22,71,3,41.00,23,49,39.00,10.10.2017
ST13459,7806,23,70,53,41.00,23,33,28.00,10.10.2017
ST13459,7806,24,70,47,5.00,23,41,55.00,10.10.2017
ST13459,7806,25,70,40,28.00,23,33,55.00,10.10.2017
ST13459,7806,26,70,42,43.00,23,29,17.00,10.10.2017
ST13459,7806,27,70,47,8.00,23,33,42.00,10.10.2017
ST13459,7806,28,70,53,36.00,23,26,54.00,10.10.2017
ST13459,7806,29,71,4,37.00,23,43,1.00,10.10.2017
ST13459,7806,30,71,12,2.00,23,26,29.00,10.10.2017
ST13459,7806,31,72,27,50.00,20,31,18.00,10.10.2017
ST13459,7806,32,72,22,48.00,20,31,26.00,10.10.2017
ST13459,7806,33,72,22,41.00,20,0,56.00,10.10.2017
ST13459,7806,34,72,37,39.00,20,0,7.00,10.10.2017
ST13459,7806,35,72,37,45.00,20,31,2.00,10.10.2017
ST13459,7806,36,72,29,11.00,20,31,16.00,10.10.2017
ST13460,7807,1,72,29,11.00,20,31,16.00,10.10.2017
ST13460,7807,2,72,27,11.00,20,43,15.00,10.10.2017
ST13460,7807,3,72,24,32.00,20,54,42.00,10.10.2017
ST13460,7807,4,71,13,41.00,25,2,27.00,10.10.2017
ST13460,7807,5,71,9,27.00,25,12,56.00,10.10.2017
ST13460,7807,6,71,2,8.00,25,11,31.00,10.10.2017
ST13460,7807,7,70,58,50.00,25,25,45.00,10.10.2017
ST13460,7807,8,70,55,40.00,25,38,26.00,10.10.2017
ST13460,7807,9,70,58,21.00,25,46,36.00,10.10.2017
ST13460,7807,10,70,56,33.00,25,52,45.00,10.10.2017
ST13460,7807,11,70,54,34.00,25,52,42.00,10.10.2017
ST13460,7807,12,70,55,13.00,25,31,52.00,10.10.2017
ST13460,7807,13,70,59,23.00,25,20,47.00,10.10.2017
ST13460,7807,14,70,59,29.00,25,14,27.00,10.10.2017
ST13460,7807,15,71,1,48.00,25,9,10.00,10.10.2017
ST13460,7807,16,71,13,4.00,25,1,12.00,10.10.2017
ST13460,7807,17,72,21,52.00,21,0,46.00,10.10.2017
ST13460,7807,18,72,25,27.00,20,45,48.00,10.10.2017
ST13460,7807,19,72,28,18.00,20,32,21.00,10.10.2017
ST13460,7807,20,71,12,53.00,23,30,5.00,10.10.2017
ST13460,7807,21,71,7,51.00,23,46,51.00,10.10.2017
ST13460,7807,22,71,3,41.00,23,49,39.00,10.10.2017
ST13460,7807,23,70,53,41.00,23,33,28.00,10.10.2017
ST13460,7807,24,70,47,5.00,23,41,55.00,10.10.2017
ST13460,7807,25,70,40,28.00,23,33,55.00,10.10.2017
ST13460,7807,26,70,42,43.00,23,29,17.00,10.10.2017
ST13460,7807,27,70,47,8.00,23,33,42.00,10.10.2017
ST13460,7807,28,70,53,36.00,23,26,54.00,10.10.2017
ST13460,7807,29,71,4,37.00,23,43,1.00,10.10.2017
ST13460,7807,30,71,12,2.00,23,26,29.00,10.10.2017
ST13460,7807,31,72,27,50.00,20,31,18.00,10.10.2017
ST13460,7807,32,72,22,48.00,20,31,26.00,10.10.2017
ST13460,7807,33,72,22,41.00,20,0,56.00,10.10.2017
ST13460,7807,34,72,37,39.00,20,0,7.00,10.10.2017
ST13460,7807,35,72,37,45.00,20,31,2.00,10.10.2017
ST13460,7807,36,72,29,11.00,20,31,16.00,10.10.2017
ST13461,7805,1,71,40,22.00,21,1,44.00,10.10.2017
ST13461,7805,2,71,40,22.00,21,19,33.00,10.10.2017
ST13461,7805,3,71,33,27.00,21,19,33.00,10.10.2017
ST13461,7805,4,71,33,27.00,21,1,44.00,10.10.2017
ST13462,7804,1,71,40,22.00,21,1,44.00,10.10.2017
ST13462,7804,2,71,40,22.00,21,19,33.00,10.10.2017
ST13462,7804,3,71,33,27.00,21,19,33.00,10.10.2017
ST13462,7804,4,71,33,27.00,21,1,44.00,10.10.2017
ST13464,7830,1,65,21,23.00,7,19,32.00,10.10.2017
ST13464,7830,2,65,21,23.00,7,23,42.00,10.10.2017
ST13464,7830,3,65,19,55.00,7,23,42.00,10.10.2017
ST13464,7830,4,65,19,55.00,7,19,30.00,10.10.2017
ST13465,7835,1,66,30,0.00,7,0,0.00,10.10.2017
ST13465,7835,2,66,30,0.00,7,30,0.00,10.10.2017
ST13465,7835,3,64,30,0.00,7,30,0.00,10.10.2017
ST13465,7835,4,64,30,0.00,7,0,0.00,10.10.2017
ST13470EGPIP,7892,1,59,11,50.00,2,32,22.00,10.10.2017
ST13470EGPIP,7892,2,58,56,57.00,2,18,34.00,10.10.2017
ST13470EGPIP,7892,3,58,51,25.00,2,14,49.00,10.10.2017
ST13470EGPIP,7892,4,58,50,0.00,2,12,59.00,10.10.2017
ST13470EGPIP,7892,5,59,7,37.00,1,34,24.00,10.10.2017
ST13470EGPIP,7892,6,59,7,37.00,1,35,27.00,10.10.2017
ST13470EGPIP,7892,7,58,51,0.00,2,14,1.00,10.10.2017
ST13470EGPIP,7892,8,58,51,25.00,2,13,47.00,10.10.2017
ST13470EGPIP,7892,9,58,56,57.00,2,17,31.00,10.10.2017
ST13470EGPIP,7892,10,59,11,47.00,2,31,52.00,10.10.2017
ST13470EGPIP,7892,11,59,11,50.00,2,32,22.00,10.10.2017
ST13472GK,7952,1,58,34,18.10,1,41,42.30,10.10.2017
ST13472GK,7952,2,58,34,21.50,1,41,54.60,10.10.2017
ST13472GK,7952,3,58,34,15.10,1,41,54.80,10.10.2017
ST13472GK,7952,4,58,34,18.10,1,41,42.00,10.10.2017
ST13534,7887,1,66,1,37.20,12,34,51.60,10.10.2017
ST13534,7887,2,66,2,13.20,12,33,32.40,10.10.2017
ST13534,7887,3,66,3,0.00,12,35,27.60,10.10.2017
ST13534,7887,4,66,5,6.00,12,37,33.60,10.10.2017
ST13534,7887,5,66,5,56.40,12,39,36.00,10.10.2017
ST13534,7887,6,66,7,33.60,12,42,18.00,10.10.2017
ST13534,7887,7,66,8,27.60,12,42,25.20,10.10.2017
ST13534,7887,8,66,8,31.20,12,45,32.40,10.10.2017
ST13534,7887,9,66,7,30.00,12,45,28.80,10.10.2017
ST13534,7887,10,66,5,9.60,12,41,20.40,10.10.2017
ST13534,7887,11,66,4,26.40,12,39,14.40,10.10.2017
ST13534,7887,12,66,2,31.20,12,36,57.60,10.10.2017
ST13534,7887,13,66,1,51.60,12,36,21.60,10.10.2017
ST14002,8004,0,58,39,32.00,1,33,40.00,10.10.2017
ST14002,8004,1,58,39,32.00,1,33,40.00,10.10.2017
ST14002,8004,2,58,39,36.00,1,53,26.00,10.10.2017
ST14002,8004,3,58,13,22.00,1,53,43.00,10.10.2017
ST14002,8004,4,58,13,23.00,1,33,52.00,10.10.2017
ST14003,8029,1,73,7,42.00,34,47,40.00,10.10.2017
ST14003,8029,2,73,13,29.00,36,12,32.00,10.10.2017
ST14003,8029,3,71,54,39.00,34,11,27.00,10.10.2017
ST14003,8029,4,72,9,40.00,33,22,29.00,10.10.2017
ST14004,8039,1,72,22,48.00,32,3,40.00,10.10.2017
ST14004,8039,2,72,13,1.00,33,1,18.00,10.10.2017
ST14004,8039,3,72,3,0.00,33,2,3.00,10.10.2017
ST14004,8039,4,71,53,38.00,33,54,29.00,10.10.2017
ST14004,8039,5,71,25,2.00,33,16,17.00,10.10.2017
ST14004,8039,6,71,42,43.00,31,34,45.00,10.10.2017
ST14004,8039,7,72,0,47.00,31,34,32.00,10.10.2017
ST14005,8038,1,74,23,18.00,33,19,8.00,10.10.2017
ST14005,8038,2,74,35,46.00,33,18,52.00,10.10.2017
ST14005,8038,3,74,35,57.00,35,34,34.00,10.10.2017
ST14005,8038,4,74,10,2.00,37,0,1.00,10.10.2017
ST14005,8038,5,73,41,10.00,37,0,2.00,10.10.2017
ST14005,8038,6,73,38,57.00,36,56,8.00,10.10.2017
ST14005,8038,7,73,39,1.00,35,50,26.00,10.10.2017
ST14006,8031,1,73,29,26.00,31,53,9.00,10.10.2017
ST14006,8031,2,73,41,3.00,33,7,7.00,10.10.2017
ST14006,8031,3,73,14,23.00,33,57,3.00,10.10.2017
ST14006,8031,4,73,3,3.00,32,44,24.00,10.10.2017
ST14007,8011,1,71,55,0.00,20,39,22.00,10.10.2017
ST14007,8011,2,71,55,0.00,21,19,31.00,10.10.2017
ST14007,8011,3,71,35,32.00,21,49,49.00,10.10.2017
ST14007,8011,4,71,28,29.00,21,45,36.00,10.10.2017
ST14007,8011,5,71,25,58.00,21,43,21.00,10.10.2017
ST14007,8011,6,71,19,49.00,21,16,31.00,10.10.2017
ST14007,8011,7,71,19,28.00,21,8,23.00,10.10.2017
ST14007,8011,8,71,23,10.00,20,29,42.00,10.10.2017
ST14007,8011,9,71,35,34.00,20,15,29.00,10.10.2017
ST14007,8011,10,71,41,55.00,20,31,17.00,10.10.2017
ST14007,8011,11,71,55,0.00,20,39,22.00,10.10.2017
ST14008,8007,0,65,19,49.00,6,57,29.00,10.10.2017
ST14008,8007,1,65,19,49.00,6,57,29.00,10.10.2017
ST14008,8007,2,65,29,50.00,7,9,4.00,10.10.2017
ST14008,8007,3,65,24,0.00,7,43,35.00,10.10.2017
ST14008,8007,4,65,12,50.00,7,33,27.00,10.10.2017
ST14008,8007,5,65,16,16.00,7,12,31.00,10.10.2017
ST14009,8012,1,66,1,45.00,8,7,15.00,10.10.2017
ST14009,8012,2,66,4,57.00,7,58,10.00,10.10.2017
ST14009,8012,3,66,15,42.00,8,21,19.00,10.10.2017
ST14009,8012,4,66,12,29.00,8,30,25.00,10.10.2017
